106318	5509
106318	4088
106318	1286
106318	4072
106318	5245
106318	944
106318	5953
106318	161
86951	4398
86951	1846
86951	169
86951	4395
86951	3115
86951	4750
86951	1220
86951	1222
86951	2083
86951	1221
86951	1223
86951	2304
86951	2736
86951	3643
86951	703
86951	1255
86951	1224
86951	4573
86951	1225
86951	760
86951	170
86951	4750
86951	1094
86951	3197
86951	649
86951	2448
86951	2999
86951	2083
86951	1360
86951	2304
86951	1360
86951	1255
13388	5117
13388	5658
13388	5121
13388	6044
13388	3583
13388	4152
13388	833
13388	4704
13388	1398
13388	3603
13388	2738
13388	5119
13388	6044
13388	5118
13388	39
13388	39
13388	2176
13388	5876
13388	3782
13388	5762
13388	5762
13388	3782
13388	2503
13388	2492
3277	5588
3277	1308
3277	3774
3277	6493
3277	1291
3277	5426
3277	740
3277	3902
3277	5812
3277	3600
3277	6493
3277	6399
3277	3115
2090	4266
2090	4944
2090	699
2090	6246
2090	4920
2090	2569
2090	4921
2090	4916
2090	4917
2090	1745
2090	4918
2090	4914
2090	4915
2090	2210
2090	1078
2090	1077
2090	1746
2090	5303
2090	708
2090	40
2090	4267
2090	5109
2090	1751
2090	36
2090	3920
2090	1072
2090	6311
2090	1075
2090	4809
2090	1074
2090	1868
2090	2258
2090	1551
2090	2917
2090	2276
2090	5703
2090	6200
2090	708
2090	298
2090	4326
124358	2834
124358	1524
124358	681
124358	5564
124358	5956
124358	5956
124358	4286
124358	5758
124358	2834
124358	4279
53215	2622
53215	6110
53215	558
53215	3079
53215	2622
53215	3722
53215	6401
53215	3721
53215	6110
53215	5666
53038	4604
53038	1192
53038	5624
53038	4391
53038	2516
53038	2517
53038	904
53038	2518
53038	845
53038	2128
53038	494
53038	1488
53038	6416
53038	2331
53038	232
53038	2519
53038	5689
53038	1457
53038	5687
53038	193
53038	2767
53038	5454
53038	2444
53038	5452
53038	4984
53038	1955
53038	4391
53038	5887
53038	6039
53038	5980
53038	3855
53038	1791
53038	2058
53038	4563
53038	5887
53038	133
53038	380
53038	2707
1742	5024
1742	2358
1742	272
1742	265
1742	269
1742	5978
1742	5212
1742	3902
1742	3115
1742	1535
1742	1535
1742	3902
1742	2358
1742	5024
1742	4594
1742	5212
1742	5860
1742	4856
4659	2448
4659	1536
4659	5551
4659	1102
4659	6492
4659	436
4659	1448
4659	74
4659	1449
4659	2304
4659	1450
4659	1732
4659	2083
4659	4330
4659	1446
4659	4343
4659	2742
4659	3958
4659	3774
4659	5222
4659	5194
4659	4027
4659	4611
4659	5808
4659	6218
4659	1484
4659	3440
6452	2738
6452	964
6452	1760
6452	6148
6452	3247
6452	3246
6452	41
6452	174
6452	964
6452	3489
6452	2055
6452	85
6452	2751
6452	4005
6452	41
6452	6452
6452	5271
6452	1475
6452	2557
6452	5620
6452	5620
6452	1202
6452	4149
6452	2751
6452	5271
6452	91
6452	4922
6452	273
6452	3250
6452	3249
6452	3064
1482	4536
1482	907
1482	1184
1482	2785
1482	5886
1482	2956
1482	5264
1856	6248
1856	6251
1856	4594
1856	5674
1856	3165
1856	4072
1856	3348
1856	1856
1856	6252
1856	3687
1856	62
1856	6103
1856	5674
1856	6136
1856	62
1856	165
1856	78
1856	5598
1856	5812
59613	6218
59613	3902
59613	2110
59613	6223
59613	2110
59613	3902
59613	3650
59613	5024
59613	6218
59613	2023
59613	6223
59613	1341
59613	165
31641	5305
31641	2879
31641	2880
31641	4888
31641	5063
31641	6223
31641	262
31641	2008
31641	2658
31641	2832
31641	1283
31641	1283
31641	5810
31641	2877
31641	4888
31641	2832
31641	262
31641	5305
87875	2593
87875	1281
87875	957
87875	1185
87875	2999
87875	5632
87875	2437
87875	4406
87875	4843
87875	1279
76178	856
76178	5953
76178	69
76178	1312
76178	921
76178	2848
76178	4781
76178	4667
76178	4299
76178	582
76178	1743
76178	5094
76178	4876
76178	2795
76178	2742
76178	1494
76178	5623
76178	1546
76178	4667
76178	5094
76178	4299
76178	1312
76178	702
76178	5377
76178	5148
76178	69
76178	952
76178	856
76178	2848
76178	4781
76178	6393
76178	1743
76178	2795
76178	582
8508	4326
8508	699
8508	1005
8508	5738
8508	1765
8508	1004
8508	399
8508	1007
8508	5099
8508	6450
8508	1968
8508	48
8508	1794
8508	1765
8508	1006
8508	6450
8508	4960
8508	4628
8508	5738
8508	5099
8508	4326
8508	2155
8508	5340
8508	2453
8508	1794
5471	4969
5471	2008
5471	165
5471	1308
5471	4029
5471	1896
5471	723
5471	6223
5471	4972
5471	3504
5471	2360
5471	5813
5471	4971
5471	1798
5471	4343
5471	6223
5471	4029
5471	1798
5471	3600
5471	6480
5471	723
5471	1896
5471	6480
5471	4072
5471	2008
53959	3724
53959	165
53959	2211
53959	14
53959	15
53959	2567
53959	3724
53959	4890
53959	3372
53959	4594
53959	2569
53959	4541
53959	2568
53959	3526
53959	2693
53959	443
53959	4287
53959	4449
53959	4072
53959	6237
53959	165
53959	5953
53959	4449
53959	1362
53959	3526
53959	4890
53959	4287
53959	393
53959	4541
53959	1711
53959	5745
53959	512
53959	443
53959	6237
53959	5522
53959	3372
53959	3216
53959	4072
53959	1362
53959	5747
53959	5342
53959	938
53959	2924
53959	2211
53959	4373
4540	3642
4540	1094
4540	5631
4540	3644
4540	6024
4540	5630
4540	5629
4540	5628
4540	5627
4540	5626
4540	5625
4540	3643
4540	3641
4540	1843
4540	3771
4540	3366
5854	165
5854	4072
5854	3600
5854	5812
5854	6090
5854	6135
5854	4699
5854	5854
5854	6218
5854	4699
5854	2023
5854	4321
5854	1308
5854	5744
5854	4681
3514	1798
3514	6217
3514	6399
3514	2131
3514	417
3514	4072
3514	5061
3514	5812
8410	165
8410	443
8410	4699
8410	5520
8410	5741
8410	6135
8410	2256
8410	611
8410	4078
8410	2254
8410	5506
8410	2255
8410	4531
8410	5653
8410	5230
8410	2251
8410	1439
8410	3280
8410	2250
8410	1341
57234	2967
57234	5863
57234	2367
57234	524
57234	5926
57234	2047
57234	2968
57234	2971
57234	547
57234	5926
57234	2970
57234	2453
57234	5259
57234	4960
57234	5259
57234	2367
57234	3405
1235	4025
1235	3428
1235	3429
1235	3430
1235	3426
1235	5953
1235	3013
1235	598
1235	3013
1235	16
1235	308
1235	3433
1235	3204
1235	3204
1235	5597
1235	3425
1235	6432
1235	6432
1235	4127
1717	2998
1717	5301
1717	4065
1717	6223
1717	107
1717	5141
1717	3507
1717	4065
1717	2998
1717	2008
1717	5636
1717	4017
1717	46
1717	6223
1717	4017
1717	1717
1717	3178
1717	1445
51338	3299
51338	5420
51338	3526
51338	641
51338	5423
51338	126
51338	5157
51338	443
51338	5812
51338	4699
51338	126
51338	6351
51338	5506
51338	5061
51338	6351
51338	2813
51338	165
51338	375
51338	5744
51338	600
51338	600
51338	2813
51338	443
51338	5061
51338	5422
51338	1083
536	2836
536	23
536	2343
536	3892
536	3891
536	3889
536	3895
536	3894
536	6392
536	3942
536	5048
536	4876
536	266
536	267
536	264
536	487
536	30
6280	3248
6280	4996
6280	2008
6280	3245
6280	179
6280	2725
6280	3526
6280	4373
6280	2725
6280	5301
6280	4513
6280	2008
6280	4996
6280	179
103411	924
103411	4072
103411	165
103411	922
103411	2554
103411	1838
103411	4072
103411	925
103411	2554
103411	165
103411	705
103411	4695
59506	4923
59506	2056
59506	5579
59506	3604
59506	6353
59506	1414
59506	2086
59506	1838
59506	1416
59506	4093
59506	2454
59506	5655
59506	4347
59506	3538
59506	4822
59506	4352
59506	279
59506	2617
59506	4481
11161	3323
11161	699
11161	3280
11161	1896
11161	3619
11161	1846
11161	4606
11161	3325
11161	1732
11161	74
11161	3504
11161	5879
11161	183
11161	2647
11161	5984
11161	6135
11161	1896
11161	3902
11161	3902
11161	3804
11161	2647
11161	4477
11161	5535
11161	1255
11161	2745
11161	2448
11161	6141
11161	5900
11161	3280
11161	182
11161	1911
11161	699
11161	3504
11161	5744
11161	5879
11161	6304
11161	1732
11161	4072
11161	1255
11161	6537
11161	5744
11161	1846
11161	2448
11161	74
11161	2988
11161	223
11161	4606
58860	2471
58860	4072
58860	2472
58860	2473
58860	2475
58860	2989
58860	2452
58860	2470
58860	5645
58860	5644
58860	5301
58860	5964
58860	5648
58860	6120
58860	5649
58860	4124
58860	2815
58860	1231
58860	1369
58860	2989
58860	4901
58860	2815
58860	695
58860	5850
58860	4072
58860	5964
58860	2452
74950	1800
74950	2165
74950	1385
74950	489
74950	5525
74950	1385
74950	1806
74950	2165
74950	1800
2231	5924
2231	904
2231	1496
2231	1343
2231	6337
2231	5527
2231	5272
2231	232
2231	1782
2231	2157
2231	3082
2231	6339
2231	5624
2231	4305
2231	1688
2231	3180
2231	1386
2231	334
2231	3184
2231	3182
2231	3183
2231	6336
2231	2839
2231	2229
2231	3179
2231	3181
52831	2723
52831	4414
52831	4730
52831	1926
52831	1635
52831	3855
52831	4726
52831	5141
52831	4946
52831	580
52831	1417
52831	2574
52831	5301
52831	5301
52831	3855
52831	3876
52831	580
52831	4391
52831	2008
52831	5141
52831	4946
76818	1362
76818	815
76818	5378
76818	4715
76818	944
76818	5245
76818	3833
76818	5953
76818	1278
76818	1713
76818	2051
598	6432
598	3429
598	308
598	3013
598	3430
598	1235
598	3432
598	1992
598	3433
598	2098
598	3204
598	4127
598	6432
598	5597
598	3425
598	1494
598	3204
3445	3776
3445	4163
3445	3236
3445	1481
3445	2399
3445	2954
3445	2819
3445	5152
3445	1987
3445	3445
101797	2742
101797	1128
101797	1129
101797	1126
101797	1127
101797	1124
101797	1125
101797	4145
101797	2191
101797	5815
101797	3314
101797	3409
101797	3578
101797	1954
101797	5853
101797	586
101797	4524
101797	4525
101797	3199
101797	2191
101797	4522
101797	3578
101797	2340
101797	4869
101797	1390
101797	4145
101797	5911
1227	4511
1227	4823
1227	2499
1227	227
1227	4222
1227	5764
1227	3138
1227	24
1227	630
1227	65
1227	2024
1227	1570
1227	2335
1227	3927
1227	3019
1227	3023
1227	3025
1227	4957
1227	5939
1227	1574
10925	2163
10925	5110
10925	3994
10925	4481
10925	1409
10925	3992
10925	3991
10925	4651
10925	4447
10925	2979
10925	2853
10925	6368
10925	4447
10925	1478
10925	3196
10925	3661
10925	2163
10925	2979
10925	5110
10925	3815
10925	6109
10925	3196
10925	2560
10925	6368
10925	6152
10925	2560
10925	1409
10925	2479
10925	3661
10925	4883
506	5624
506	4072
506	3600
506	209
506	5812
506	3724
506	2211
506	443
506	2358
506	2000
506	4045
506	3902
506	3782
506	5301
506	1876
506	6135
506	1612
2302	558
2302	2978
2302	6370
2302	3477
2302	4343
2302	4207
2302	5506
2302	6130
2302	1798
2302	1393
2302	5670
2302	2302
24	3091
24	3092
24	3435
24	710
24	4087
24	3088
24	5967
24	3093
24	755
24	5700
24	2746
24	2024
24	3855
24	6095
24	5042
24	6473
24	3125
24	827
24	755
24	827
24	947
24	2071
24	734
24	6474
24	827
24	1573
24	3086
24	947
24	1778
24	3435
24	2429
24	5700
24	710
24	2024
24	1573
24	2262
24	2746
24	5851
24	5967
24	4130
24	4338
24	4312
24	4087
24	5000
24	4705
24	800
24	644
24	3086
24	4338
24	2262
24	2748
24	2429
24	646
55148	4656
55148	4663
55148	2731
55148	4655
55148	4959
55148	3963
55148	5971
55148	1576
55148	1959
55148	1859
55148	3990
55148	791
55148	796
55148	5236
55148	6298
55148	5236
55148	4959
55148	6067
55148	2486
55148	803
55148	70
55148	4609
55148	2731
55148	1576
55148	4609
55148	5971
55148	1859
55148	4721
1963	1748
1963	1747
1963	644
1963	1754
1963	942
1963	1752
1963	4682
1963	4685
1963	2665
1963	3622
1963	1922
1963	1922
1963	4690
1963	1963
1963	4689
1963	1749
1963	2690
1963	3622
1963	2682
1963	942
1963	1903
1963	2135
1963	4073
1963	6147
1963	4683
1963	6198
1963	1922
1963	5042
1963	4073
1963	2942
1963	6428
5736	984
5736	5428
5736	5812
5736	3855
5736	704
5736	1766
5736	3724
5736	5953
5736	5514
5736	4821
5736	4072
4745	2028
4745	5506
4745	3314
4745	4611
4745	933
4745	3504
4745	2029
4745	4990
4745	2032
4745	6103
4745	5197
4745	5198
4745	1768
4745	1768
4745	5541
4745	5196
4745	4045
4745	5812
4745	3280
4745	3504
4745	1936
4745	3902
4745	4969
4745	6103
4745	4457
6026	193
6026	5506
6026	165
6026	908
6026	5624
6026	4302
6026	6069
6026	975
6026	877
6026	5741
6026	4553
6026	4075
6026	4080
6026	4078
6026	5712
6026	2054
6026	5756
64129	2488
64129	193
64129	2443
64129	3327
64129	2106
64129	1972
64129	6490
64129	2036
64129	3153
64129	1904
64129	1169
64129	3327
64129	3153
64129	5624
64129	3668
6018	5426
6018	3219
6018	3600
6018	1557
6018	5812
6018	4072
6018	5598
6018	5598
6018	5426
6018	3600
6018	5812
6018	3219
6018	6103
9307	1911
2575	6496
2575	3116
2575	2575
2575	3117
2575	2619
2575	4072
2575	2008
2575	6399
2575	746
2575	651
2575	3113
2575	2275
2575	417
2575	5812
2575	3237
2575	5345
2575	1652
2575	5519
2575	3527
2575	2275
2575	5812
2575	4072
2575	5588
2575	3114
2575	1652
2575	417
2575	2619
2575	5519
2575	5345
2575	746
2575	6217
2575	6497
2575	2008
2575	5407
2575	3527
2575	1768
2575	651
2575	4937
2575	4852
2575	5411
2239	1876
2239	1308
2239	4045
2239	6218
2239	5812
2239	2211
2239	4931
2239	6132
2239	5426
2239	2292
2239	798
2239	2285
2239	2283
2239	2288
2239	3111
2239	2282
